Generated by database/atmosphere/generate_atmosphere_table.py (pymsis)

Model: NRLMSISE-00
Date and time (UTC): 2015-01-01T01:30:00+00:00
Longitude [deg. East]: 1 point(s), 45.0 to 45.0
Latitude [deg. North]: 1 point(s), 55.0 to 55.0
F10.7 = 140.0, F10.7A = 146.0, Ap = 8.0
The species below the lower bound of the model are written as zero.

   Selected parameters are:
1 Height, km
2 O, cm-3
3 N2, cm-3
4 O2, cm-3
5 Mass_density, g/cm-3
6 Temperature_neutral, K
7 N, cm-3

          1          2          3          4          5          6          7
      268.0  1.054e+09  1.789e+08  5.833e+06  3.681e-14  8.180e+02  2.513e+06
      269.0  1.031e+09  1.724e+08  5.589e+06  3.590e-14  8.181e+02  2.465e+06
      270.0  1.009e+09  1.661e+08  5.355e+06  3.501e-14  8.182e+02  2.417e+06
      271.0  9.881e+08  1.600e+08  5.131e+06  3.415e-14  8.183e+02  2.370e+06
      272.0  9.672e+08  1.541e+08  4.916e+06  3.331e-14  8.184e+02  2.325e+06
      273.0  9.468e+08  1.485e+08  4.711e+06  3.249e-14  8.185e+02  2.280e+06
      274.0  9.268e+08  1.431e+08  4.514e+06  3.170e-14  8.186e+02  2.236e+06
      275.0  9.072e+08  1.378e+08  4.325e+06  3.092e-14  8.187e+02  2.193e+06
      276.0  8.881e+08  1.328e+08  4.145e+06  3.017e-14  8.188e+02  2.150e+06
      277.0  8.694e+08  1.280e+08  3.972e+06  2.944e-14  8.189e+02  2.109e+06
      278.0  8.511e+08  1.233e+08  3.807e+06  2.872e-14  8.189e+02  2.068e+06
      279.0  8.332e+08  1.188e+08  3.648e+06  2.803e-14  8.190e+02  2.028e+06
      280.0  8.157e+08  1.145e+08  3.496e+06  2.735e-14  8.191e+02  1.989e+06
      281.0  7.985e+08  1.103e+08  3.351e+06  2.669e-14  8.192e+02  1.951e+06
      282.0  7.817e+08  1.063e+08  3.211e+06  2.605e-14  8.192e+02  1.914e+06
      283.0  7.653e+08  1.024e+08  3.078e+06  2.543e-14  8.193e+02  1.877e+06
      284.0  7.492e+08  9.868e+07  2.950e+06  2.482e-14  8.194e+02  1.841e+06
      285.0  7.335e+08  9.509e+07  2.827e+06  2.422e-14  8.195e+02  1.806e+06
      286.0  7.181e+08  9.164e+07  2.710e+06  2.365e-14  8.195e+02  1.771e+06
      287.0  7.031e+08  8.831e+07  2.598e+06  2.309e-14  8.196e+02  1.737e+06
      288.0  6.884e+08  8.510e+07  2.490e+06  2.254e-14  8.196e+02  1.704e+06
      289.0  6.740e+08  8.201e+07  2.387e+06  2.201e-14  8.197e+02  1.671e+06
      290.0  6.598e+08  7.903e+07  2.288e+06  2.149e-14  8.198e+02  1.639e+06
      291.0  6.460e+08  7.617e+07  2.193e+06  2.098e-14  8.198e+02  1.608e+06
      292.0  6.325e+08  7.341e+07  2.102e+06  2.049e-14  8.199e+02  1.577e+06
      293.0  6.193e+08  7.075e+07  2.015e+06  2.000e-14  8.199e+02  1.547e+06
      294.0  6.064e+08  6.818e+07  1.932e+06  1.954e-14  8.200e+02  1.518e+06
      295.0  5.937e+08  6.571e+07  1.852e+06  1.908e-14  8.200e+02  1.489e+06
      296.0  5.813e+08  6.334e+07  1.776e+06  1.863e-14  8.201e+02  1.461e+06
      297.0  5.692e+08  6.104e+07  1.702e+06  1.820e-14  8.201e+02  1.433e+06
      298.0  5.573e+08  5.884e+07  1.632e+06  1.778e-14  8.201e+02  1.406e+06
      299.0  5.457e+08  5.671e+07  1.565e+06  1.737e-14  8.202e+02  1.379e+06
      300.0  5.343e+08  5.466e+07  1.500e+06  1.696e-14  8.202e+02  1.353e+06
      301.0  5.232e+08  5.268e+07  1.438e+06  1.657e-14  8.203e+02  1.327e+06
      302.0  5.123e+08  5.078e+07  1.379e+06  1.619e-14  8.203e+02  1.302e+06
      303.0  5.016e+08  4.895e+07  1.322e+06  1.582e-14  8.203e+02  1.277e+06
      304.0  4.912e+08  4.718e+07  1.268e+06  1.545e-14  8.204e+02  1.253e+06
      305.0  4.810e+08  4.548e+07  1.215e+06  1.510e-14  8.204e+02  1.230e+06
      306.0  4.710e+08  4.384e+07  1.165e+06  1.475e-14  8.204e+02  1.206e+06
      307.0  4.612e+08  4.226e+07  1.118e+06  1.442e-14  8.205e+02  1.184e+06
      308.0  4.516e+08  4.074e+07  1.072e+06  1.409e-14  8.205e+02  1.161e+06
      309.0  4.423e+08  3.927e+07  1.028e+06  1.377e-14  8.205e+02  1.140e+06
      310.0  4.331e+08  3.786e+07  9.853e+05  1.345e-14  8.206e+02  1.118e+06
      311.0  4.241e+08  3.649e+07  9.449e+05  1.315e-14  8.206e+02  1.097e+06
      312.0  4.153e+08  3.518e+07  9.061e+05  1.285e-14  8.206e+02  1.077e+06
      313.0  4.067e+08  3.392e+07  8.689e+05  1.256e-14  8.207e+02  1.056e+06
      314.0  3.983e+08  3.270e+07  8.333e+05  1.228e-14  8.207e+02  1.037e+06
      315.0  3.900e+08  3.152e+07  7.991e+05  1.200e-14  8.207e+02  1.017e+06
      316.0  3.819e+08  3.039e+07  7.663e+05  1.173e-14  8.207e+02  9.982e+05
      317.0  3.740e+08  2.930e+07  7.349e+05  1.147e-14  8.208e+02  9.795e+05
      318.0  3.663e+08  2.825e+07  7.048e+05  1.121e-14  8.208e+02  9.613e+05
      319.0  3.587e+08  2.723e+07  6.760e+05  1.096e-14  8.208e+02  9.433e+05
      320.0  3.513e+08  2.625e+07  6.483e+05  1.071e-14  8.208e+02  9.258e+05
      321.0  3.440e+08  2.531e+07  6.218e+05  1.048e-14  8.208e+02  9.085e+05
      322.0  3.369e+08  2.440e+07  5.963e+05  1.024e-14  8.209e+02  8.916e+05
      323.0  3.300e+08  2.353e+07  5.720e+05  1.001e-14  8.209e+02  8.750e+05
      324.0  3.232e+08  2.269e+07  5.486e+05  9.792e-15  8.209e+02  8.588e+05
      325.0  3.165e+08  2.187e+07  5.262e+05  9.575e-15  8.209e+02  8.428e+05
      326.0  3.100e+08  2.109e+07  5.047e+05  9.363e-15  8.209e+02  8.272e+05
      327.0  3.036e+08  2.034e+07  4.841e+05  9.157e-15  8.210e+02  8.119e+05
      328.0  2.973e+08  1.961e+07  4.643e+05  8.955e-15  8.210e+02  7.968e+05
      329.0  2.912e+08  1.891e+07  4.454e+05  8.757e-15  8.210e+02  7.821e+05
      330.0  2.852e+08  1.823e+07  4.272e+05  8.565e-15  8.210e+02  7.676e+05
      331.0  2.793e+08  1.758e+07  4.098e+05  8.377e-15  8.210e+02  7.534e+05
      332.0  2.736e+08  1.695e+07  3.931e+05  8.193e-15  8.210e+02  7.395e+05
      333.0  2.679e+08  1.635e+07  3.771e+05  8.014e-15  8.210e+02  7.259e+05
      334.0  2.624e+08  1.576e+07  3.617e+05  7.838e-15  8.211e+02  7.125e+05
      335.0  2.570e+08  1.520e+07  3.470e+05  7.667e-15  8.211e+02  6.994e+05
      336.0  2.517e+08  1.466e+07  3.329e+05  7.500e-15  8.211e+02  6.865e+05
      337.0  2.466e+08  1.413e+07  3.193e+05  7.337e-15  8.211e+02  6.739e+05
      338.0  2.415e+08  1.363e+07  3.063e+05  7.177e-15  8.211e+02  6.615e+05
      339.0  2.365e+08  1.314e+07  2.939e+05  7.022e-15  8.211e+02  6.493e+05
      340.0  2.317e+08  1.268e+07  2.819e+05  6.870e-15  8.211e+02  6.374e+05
      341.0  2.269e+08  1.222e+07  2.705e+05  6.721e-15  8.211e+02  6.257e+05
      342.0  2.223e+08  1.179e+07  2.595e+05  6.576e-15  8.212e+02  6.142e+05
      343.0  2.177e+08  1.137e+07  2.490e+05  6.434e-15  8.212e+02  6.030e+05
      344.0  2.133e+08  1.096e+07  2.388e+05  6.295e-15  8.212e+02  5.919e+05
      345.0  2.089e+08  1.057e+07  2.292e+05  6.159e-15  8.212e+02  5.811e+05
      346.0  2.046e+08  1.020e+07  2.199e+05  6.027e-15  8.212e+02  5.705e+05
      347.0  2.004e+08  9.834e+06  2.109e+05  5.898e-15  8.212e+02  5.600e+05
      348.0  1.963e+08  9.485e+06  2.024e+05  5.771e-15  8.212e+02  5.498e+05
      349.0  1.923e+08  9.148e+06  1.942e+05  5.648e-15  8.212e+02  5.398e+05
      350.0  1.884e+08  8.823e+06  1.863e+05  5.527e-15  8.212e+02  5.299e+05
      351.0  1.845e+08  8.509e+06  1.788e+05  5.409e-15  8.212e+02  5.203e+05
      352.0  1.807e+08  8.207e+06  1.715e+05  5.294e-15  8.212e+02  5.108e+05
      353.0  1.770e+08  7.916e+06  1.646e+05  5.181e-15  8.213e+02  5.015e+05
      354.0  1.734e+08  7.635e+06  1.579e+05  5.071e-15  8.213e+02  4.924e+05
      355.0  1.699e+08  7.364e+06  1.515e+05  4.963e-15  8.213e+02  4.834e+05
      356.0  1.664e+08  7.103e+06  1.454e+05  4.858e-15  8.213e+02  4.746e+05
      357.0  1.630e+08  6.851e+06  1.395e+05  4.755e-15  8.213e+02  4.660e+05
      358.0  1.597e+08  6.608e+06  1.339e+05  4.654e-15  8.213e+02  4.576e+05
      359.0  1.564e+08  6.374e+06  1.285e+05  4.556e-15  8.213e+02  4.493e+05
      360.0  1.532e+08  6.148e+06  1.233e+05  4.460e-15  8.213e+02  4.411e+05
      361.0  1.501e+08  5.930e+06  1.183e+05  4.366e-15  8.213e+02  4.331e+05
      362.0  1.470e+08  5.721e+06  1.135e+05  4.274e-15  8.213e+02  4.253e+05
      363.0  1.440e+08  5.518e+06  1.090e+05  4.184e-15  8.213e+02  4.176e+05
      364.0  1.411e+08  5.323e+06  1.046e+05  4.096e-15  8.213e+02  4.100e+05
      365.0  1.382e+08  5.135e+06  1.003e+05  4.010e-15  8.213e+02  4.026e+05
      366.0  1.354e+08  4.953e+06  9.630e+04  3.926e-15  8.213e+02  3.954e+05
      367.0  1.327e+08  4.778e+06  9.242e+04  3.844e-15  8.213e+02  3.882e+05
      368.0  1.300e+08  4.609e+06  8.870e+04  3.763e-15  8.213e+02  3.812e+05
      369.0  1.273e+08  4.446e+06  8.512e+04  3.685e-15  8.213e+02  3.743e+05
      370.0  1.247e+08  4.289e+06  8.170e+04  3.608e-15  8.214e+02  3.676e+05
      371.0  1.222e+08  4.138e+06  7.841e+04  3.533e-15  8.214e+02  3.610e+05
      372.0  1.197e+08  3.992e+06  7.525e+04  3.459e-15  8.214e+02  3.545e+05
      373.0  1.173e+08  3.851e+06  7.223e+04  3.388e-15  8.214e+02  3.481e+05
      374.0  1.149e+08  3.715e+06  6.932e+04  3.317e-15  8.214e+02  3.418e+05
      375.0  1.126e+08  3.584e+06  6.653e+04  3.248e-15  8.214e+02  3.357e+05
      376.0  1.103e+08  3.458e+06  6.386e+04  3.181e-15  8.214e+02  3.296e+05
      377.0  1.080e+08  3.336e+06  6.129e+04  3.115e-15  8.214e+02  3.237e+05
      378.0  1.058e+08  3.218e+06  5.883e+04  3.051e-15  8.214e+02  3.179e+05
      379.0  1.037e+08  3.105e+06  5.647e+04  2.988e-15  8.214e+02  3.122e+05
      380.0  1.016e+08  2.996e+06  5.420e+04  2.927e-15  8.214e+02  3.066e+05
      381.0  9.954e+07  2.890e+06  5.203e+04  2.866e-15  8.214e+02  3.011e+05
      382.0  9.752e+07  2.789e+06  4.994e+04  2.807e-15  8.214e+02  2.957e+05
      383.0  9.554e+07  2.690e+06  4.794e+04  2.750e-15  8.214e+02  2.904e+05
      384.0  9.361e+07  2.596e+06  4.602e+04  2.693e-15  8.214e+02  2.852e+05
      385.0  9.171e+07  2.505e+06  4.417e+04  2.638e-15  8.214e+02  2.801e+05
      386.0  8.986e+07  2.417e+06  4.240e+04  2.584e-15  8.214e+02  2.751e+05
      387.0  8.804e+07  2.332e+06  4.070e+04  2.531e-15  8.214e+02  2.702e+05
      388.0  8.626e+07  2.250e+06  3.907e+04  2.480e-15  8.214e+02  2.654e+05
      389.0  8.451e+07  2.171e+06  3.751e+04  2.429e-15  8.214e+02  2.606e+05
      390.0  8.281e+07  2.095e+06  3.601e+04  2.380e-15  8.214e+02  2.560e+05
      391.0  8.113e+07  2.021e+06  3.457e+04  2.331e-15  8.214e+02  2.514e+05
      392.0  7.949e+07  1.950e+06  3.318e+04  2.284e-15  8.214e+02  2.469e+05
      393.0  7.789e+07  1.882e+06  3.186e+04  2.237e-15  8.214e+02  2.425e+05
      394.0  7.631e+07  1.816e+06  3.058e+04  2.192e-15  8.214e+02  2.382e+05
      395.0  7.477e+07  1.752e+06  2.936e+04  2.148e-15  8.214e+02  2.340e+05
      396.0  7.327e+07  1.691e+06  2.819e+04  2.104e-15  8.214e+02  2.298e+05
      397.0  7.179e+07  1.631e+06  2.706e+04  2.062e-15  8.214e+02  2.257e+05
      398.0  7.034e+07  1.574e+06  2.598e+04  2.020e-15  8.214e+02  2.217e+05
      399.0  6.892e+07  1.519e+06  2.494e+04  1.979e-15  8.214e+02  2.178e+05
      400.0  6.753e+07  1.466e+06  2.395e+04  1.939e-15  8.214e+02  2.139e+05
      401.0  6.617e+07  1.415e+06  2.299e+04  1.900e-15  8.214e+02  2.101e+05
      402.0  6.484e+07  1.365e+06  2.208e+04  1.862e-15  8.214e+02  2.064e+05
      403.0  6.353e+07  1.317e+06  2.120e+04  1.825e-15  8.214e+02  2.027e+05
      404.0  6.225e+07  1.271e+06  2.035e+04  1.788e-15  8.214e+02  1.991e+05
      405.0  6.100e+07  1.227e+06  1.954e+04  1.752e-15  8.214e+02  1.956e+05
      406.0  5.977e+07  1.184e+06  1.876e+04  1.717e-15  8.214e+02  1.921e+05
      407.0  5.857e+07  1.143e+06  1.802e+04  1.683e-15  8.215e+02  1.887e+05
      408.0  5.739e+07  1.103e+06  1.730e+04  1.649e-15  8.215e+02  1.854e+05
      409.0  5.624e+07  1.064e+06  1.661e+04  1.616e-15  8.215e+02  1.821e+05
      410.0  5.511e+07  1.027e+06  1.595e+04  1.584e-15  8.215e+02  1.789e+05
      411.0  5.400e+07  9.914e+05  1.531e+04  1.553e-15  8.215e+02  1.757e+05
      412.0  5.292e+07  9.568e+05  1.471e+04  1.522e-15  8.215e+02  1.726e+05
      413.0  5.186e+07  9.234e+05  1.412e+04  1.492e-15  8.215e+02  1.695e+05
      414.0  5.082e+07  8.912e+05  1.356e+04  1.462e-15  8.215e+02  1.665e+05
      415.0  4.980e+07  8.602e+05  1.302e+04  1.433e-15  8.215e+02  1.636e+05
      416.0  4.880e+07  8.302e+05  1.250e+04  1.405e-15  8.215e+02  1.607e+05
      417.0  4.782e+07  8.013e+05  1.201e+04  1.377e-15  8.215e+02  1.579e+05
      418.0  4.686e+07  7.734e+05  1.153e+04  1.350e-15  8.215e+02  1.551e+05
      419.0  4.592e+07  7.465e+05  1.107e+04  1.323e-15  8.215e+02  1.524e+05
      420.0  4.500e+07  7.205e+05  1.063e+04  1.297e-15  8.215e+02  1.497e+05
      421.0  4.410e+07  6.954e+05  1.021e+04  1.272e-15  8.215e+02  1.470e+05
      422.0  4.322e+07  6.713e+05  9.807e+03  1.247e-15  8.215e+02  1.445e+05
      423.0  4.235e+07  6.479e+05  9.419e+03  1.222e-15  8.215e+02  1.419e+05
      424.0  4.150e+07  6.254e+05  9.046e+03  1.198e-15  8.215e+02  1.394e+05
      425.0  4.067e+07  6.037e+05  8.687e+03  1.175e-15  8.215e+02  1.370e+05
      426.0  3.986e+07  5.827e+05  8.343e+03  1.152e-15  8.215e+02  1.346e+05
      427.0  3.906e+07  5.625e+05  8.013e+03  1.129e-15  8.215e+02  1.322e+05
      428.0  3.828e+07  5.429e+05  7.696e+03  1.107e-15  8.215e+02  1.299e+05
      429.0  3.752e+07  5.241e+05  7.391e+03  1.086e-15  8.215e+02  1.276e+05
      430.0  3.677e+07  5.059e+05  7.099e+03  1.065e-15  8.215e+02  1.253e+05
      431.0  3.603e+07  4.884e+05  6.818e+03  1.044e-15  8.215e+02  1.231e+05
      432.0  3.531e+07  4.714e+05  6.549e+03  1.024e-15  8.215e+02  1.210e+05
      433.0  3.461e+07  4.551e+05  6.290e+03  1.004e-15  8.215e+02  1.189e+05
      434.0  3.392e+07  4.393e+05  6.041e+03  9.844e-16  8.215e+02  1.168e+05
      435.0  3.324e+07  4.241e+05  5.803e+03  9.654e-16  8.215e+02  1.147e+05
      436.0  3.258e+07  4.094e+05  5.574e+03  9.468e-16  8.215e+02  1.127e+05
      437.0  3.193e+07  3.952e+05  5.354e+03  9.285e-16  8.215e+02  1.107e+05
      438.0  3.129e+07  3.816e+05  5.142e+03  9.106e-16  8.215e+02  1.088e+05
      439.0  3.067e+07  3.683e+05  4.939e+03  8.931e-16  8.215e+02  1.069e+05
      440.0  3.006e+07  3.556e+05  4.745e+03  8.759e-16  8.215e+02  1.050e+05
      441.0  2.946e+07  3.433e+05  4.558e+03  8.591e-16  8.215e+02  1.032e+05
      442.0  2.887e+07  3.314e+05  4.378e+03  8.427e-16  8.215e+02  1.014e+05
      443.0  2.830e+07  3.200e+05  4.205e+03  8.265e-16  8.215e+02  9.962e+04
      444.0  2.774e+07  3.089e+05  4.040e+03  8.107e-16  8.215e+02  9.788e+04
      445.0  2.718e+07  2.982e+05  3.881e+03  7.952e-16  8.215e+02  9.617e+04
      446.0  2.664e+07  2.879e+05  3.728e+03  7.801e-16  8.215e+02  9.449e+04
      447.0  2.611e+07  2.780e+05  3.581e+03  7.652e-16  8.215e+02  9.284e+04
      448.0  2.560e+07  2.684e+05  3.440e+03  7.507e-16  8.215e+02  9.122e+04
      449.0  2.509e+07  2.592e+05  3.305e+03  7.364e-16  8.215e+02  8.963e+04
      450.0  2.459e+07  2.502e+05  3.175e+03  7.224e-16  8.215e+02  8.807e+04
      451.0  2.410e+07  2.416e+05  3.050e+03  7.087e-16  8.215e+02  8.641e+04
      452.0  2.362e+07  2.333e+05  2.930e+03  6.953e-16  8.215e+02  8.490e+04
      453.0  2.315e+07  2.252e+05  2.815e+03  6.822e-16  8.215e+02  8.343e+04
      454.0  2.269e+07  2.175e+05  2.705e+03  6.693e-16  8.215e+02  8.198e+04
      455.0  2.224e+07  2.100e+05  2.598e+03  6.567e-16  8.215e+02  8.055e+04
      456.0  2.180e+07  2.027e+05  2.496e+03  6.444e-16  8.215e+02  7.915e+04
      457.0  2.137e+07  1.958e+05  2.398e+03  6.323e-16  8.215e+02  7.778e+04
      458.0  2.095e+07  1.890e+05  2.304e+03  6.204e-16  8.215e+02  7.643e+04
      459.0  2.053e+07  1.825e+05  2.214e+03  6.088e-16  8.215e+02  7.510e+04
      460.0  2.013e+07  1.762e+05  2.127e+03  5.974e-16  8.215e+02  7.380e+04
      461.0  1.973e+07  1.702e+05  2.044e+03  5.862e-16  8.215e+02  7.252e+04
      462.0  1.934e+07  1.643e+05  1.964e+03  5.753e-16  8.215e+02  7.126e+04
      463.0  1.895e+07  1.587e+05  1.887e+03  5.646e-16  8.215e+02  7.003e+04
      464.0  1.858e+07  1.532e+05  1.813e+03  5.541e-16  8.215e+02  6.881e+04
      465.0  1.821e+07  1.480e+05  1.742e+03  5.438e-16  8.215e+02  6.762e+04
      466.0  1.785e+07  1.429e+05  1.674e+03  5.337e-16  8.215e+02  6.645e+04
      467.0  1.750e+07  1.380e+05  1.608e+03  5.238e-16  8.215e+02  6.530e+04
      468.0  1.715e+07  1.332e+05  1.545e+03  5.142e-16  8.215e+02  6.417e+04
      469.0  1.682e+07  1.287e+05  1.485e+03  5.047e-16  8.215e+02  6.306e+04
      470.0  1.648e+07  1.243e+05  1.427e+03  4.954e-16  8.215e+02  6.197e+04
      471.0  1.616e+07  1.200e+05  1.371e+03  4.862e-16  8.215e+02  6.090e+04
      472.0  1.584e+07  1.159e+05  1.317e+03  4.773e-16  8.215e+02  5.984e+04
      473.0  1.553e+07  1.119e+05  1.266e+03  4.686e-16  8.215e+02  5.881e+04
      474.0  1.522e+07  1.081e+05  1.216e+03  4.600e-16  8.215e+02  5.779e+04
      475.0  1.492e+07  1.044e+05  1.169e+03  4.516e-16  8.215e+02  5.680e+04
      476.0  1.463e+07  1.008e+05  1.123e+03  4.433e-16  8.215e+02  5.582e+04
      477.0  1.434e+07  9.736e+04  1.079e+03  4.352e-16  8.215e+02  5.485e+04
      478.0  1.406e+07  9.402e+04  1.037e+03  4.273e-16  8.215e+02  5.391e+04
      479.0  1.378e+07  9.081e+04  9.969e+02  4.196e-16  8.215e+02  5.298e+04
      480.0  1.351e+07  8.770e+04  9.581e+02  4.120e-16  8.215e+02  5.206e+04
      481.0  1.324e+07  8.470e+04  9.207e+02  4.045e-16  8.215e+02  5.116e+04
      482.0  1.298e+07  8.181e+04  8.848e+02  3.972e-16  8.215e+02  5.028e+04
      483.0  1.273e+07  7.901e+04  8.504e+02  3.900e-16  8.215e+02  4.942e+04
      484.0  1.248e+07  7.631e+04  8.173e+02  3.830e-16  8.215e+02  4.856e+04
      485.0  1.223e+07  7.371e+04  7.854e+02  3.761e-16  8.215e+02  4.773e+04
      486.0  1.199e+07  7.119e+04  7.549e+02  3.694e-16  8.215e+02  4.691e+04
      487.0  1.175e+07  6.876e+04  7.255e+02  3.627e-16  8.215e+02  4.610e+04
      488.0  1.152e+07  6.642e+04  6.973e+02  3.563e-16  8.215e+02  4.531e+04
      489.0  1.130e+07  6.415e+04  6.702e+02  3.499e-16  8.215e+02  4.453e+04
      490.0  1.108e+07  6.196e+04  6.441e+02  3.437e-16  8.215e+02  4.376e+04
      491.0  1.086e+07  5.985e+04  6.191e+02  3.375e-16  8.215e+02  4.301e+04
      492.0  1.064e+07  5.781e+04  5.950e+02  3.316e-16  8.215e+02  4.227e+04
      493.0  1.044e+07  5.584e+04  5.719e+02  3.257e-16  8.215e+02  4.154e+04
      494.0  1.023e+07  5.394e+04  5.497e+02  3.199e-16  8.215e+02  4.083e+04
      495.0  1.003e+07  5.210e+04  5.284e+02  3.143e-16  8.215e+02  4.013e+04
      496.0  9.834e+06  5.033e+04  5.079e+02  3.087e-16  8.215e+02  3.944e+04
      497.0  9.642e+06  4.862e+04  4.882e+02  3.033e-16  8.215e+02  3.876e+04
      498.0  9.453e+06  4.696e+04  4.692e+02  2.980e-16  8.215e+02  3.810e+04
      499.0  9.268e+06  4.537e+04  4.510e+02  2.928e-16  8.215e+02  3.744e+04
      500.0  9.086e+06  4.382e+04  4.335e+02  2.876e-16  8.215e+02  3.680e+04
      501.0  8.909e+06  4.233e+04  4.167e+02  2.826e-16  8.215e+02  3.617e+04
      502.0  8.734e+06  4.089e+04  4.006e+02  2.777e-16  8.215e+02  3.555e+04
      503.0  8.563e+06  3.951e+04  3.851e+02  2.729e-16  8.215e+02  3.494e+04
      504.0  8.396e+06  3.816e+04  3.702e+02  2.681e-16  8.215e+02  3.434e+04
      505.0  8.232e+06  3.687e+04  3.558e+02  2.635e-16  8.215e+02  3.375e+04
      506.0  8.071e+06  3.562e+04  3.421e+02  2.589e-16  8.215e+02  3.318e+04
      507.0  7.913e+06  3.441e+04  3.288e+02  2.545e-16  8.215e+02  3.261e+04
      508.0  7.759e+06  3.324e+04  3.161e+02  2.501e-16  8.215e+02  3.205e+04
      509.0  7.607e+06  3.211e+04  3.039e+02  2.458e-16  8.215e+02  3.150e+04
      510.0  7.459e+06  3.102e+04  2.921e+02  2.416e-16  8.215e+02  3.096e+04
      511.0  7.313e+06  2.997e+04  2.809e+02  2.375e-16  8.215e+02  3.043e+04
      512.0  7.171e+06  2.896e+04  2.700e+02  2.334e-16  8.215e+02  2.991e+04
      513.0  7.031e+06  2.798e+04  2.596e+02  2.295e-16  8.215e+02  2.940e+04
      514.0  6.894e+06  2.703e+04  2.496e+02  2.256e-16  8.215e+02  2.890e+04
      515.0  6.759e+06  2.611e+04  2.399e+02  2.217e-16  8.215e+02  2.841e+04
      516.0  6.628e+06  2.523e+04  2.307e+02  2.180e-16  8.215e+02  2.792e+04
      517.0  6.499e+06  2.438e+04  2.218e+02  2.143e-16  8.215e+02  2.745e+04
      518.0  6.372e+06  2.355e+04  2.132e+02  2.107e-16  8.215e+02  2.698e+04
      519.0  6.248e+06  2.275e+04  2.050e+02  2.072e-16  8.215e+02  2.652e+04
      520.0  6.126e+06  2.199e+04  1.971e+02  2.037e-16  8.215e+02  2.607e+04
      521.0  6.007e+06  2.124e+04  1.895e+02  2.003e-16  8.215e+02  2.562e+04
      522.0  5.890e+06  2.052e+04  1.822e+02  1.970e-16  8.215e+02  2.519e+04
      523.0  5.776e+06  1.983e+04  1.752e+02  1.937e-16  8.215e+02  2.476e+04
      524.0  5.664e+06  1.916e+04  1.684e+02  1.905e-16  8.215e+02  2.433e+04
      525.0  5.554e+06  1.851e+04  1.620e+02  1.873e-16  8.215e+02  2.392e+04
      526.0  5.446e+06  1.789e+04  1.557e+02  1.843e-16  8.215e+02  2.351e+04
      527.0  5.340e+06  1.729e+04  1.497e+02  1.812e-16  8.215e+02  2.311e+04
      528.0  5.236e+06  1.670e+04  1.440e+02  1.782e-16  8.215e+02  2.272e+04
      529.0  5.135e+06  1.614e+04  1.384e+02  1.753e-16  8.215e+02  2.233e+04
      530.0  5.035e+06  1.560e+04  1.331e+02  1.725e-16  8.215e+02  2.195e+04
      531.0  4.937e+06  1.507e+04  1.280e+02  1.697e-16  8.215e+02  2.158e+04
      532.0  4.842e+06  1.456e+04  1.231e+02  1.669e-16  8.215e+02  2.121e+04
      533.0  4.748e+06  1.407e+04  1.184e+02  1.642e-16  8.215e+02  2.085e+04
      534.0  4.656e+06  1.360e+04  1.138e+02  1.615e-16  8.215e+02  2.050e+04
      535.0  4.565e+06  1.314e+04  1.094e+02  1.589e-16  8.215e+02  2.015e+04
      536.0  4.477e+06  1.270e+04  1.052e+02  1.564e-16  8.215e+02  1.981e+04
      537.0  4.390e+06  1.227e+04  1.012e+02  1.539e-16  8.215e+02  1.947e+04
      538.0  4.305e+06  1.186e+04  9.733e+01  1.514e-16  8.215e+02  1.914e+04
      539.0  4.222e+06  1.146e+04  9.360e+01  1.490e-16  8.215e+02  1.882e+04
      540.0  4.140e+06  1.107e+04  9.001e+01  1.466e-16  8.215e+02  1.850e+04
      541.0  4.060e+06  1.070e+04  8.656e+01  1.443e-16  8.215e+02  1.819e+04
      542.0  3.982e+06  1.034e+04  8.325e+01  1.420e-16  8.215e+02  1.788e+04
      543.0  3.905e+06  9.995e+03  8.006e+01  1.398e-16  8.215e+02  1.758e+04
      544.0  3.829e+06  9.659e+03  7.699e+01  1.376e-16  8.215e+02  1.728e+04
      545.0  3.755e+06  9.335e+03  7.405e+01  1.354e-16  8.215e+02  1.699e+04
      546.0  3.683e+06  9.022e+03  7.121e+01  1.333e-16  8.215e+02  1.670e+04
      547.0  3.612e+06  8.719e+03  6.849e+01  1.312e-16  8.215e+02  1.642e+04
      548.0  3.542e+06  8.427e+03  6.587e+01  1.292e-16  8.215e+02  1.614e+04
      549.0  3.473e+06  8.144e+03  6.335e+01  1.272e-16  8.215e+02  1.586e+04
      550.0  3.406e+06  7.871e+03  6.093e+01  1.252e-16  8.215e+02  1.560e+04
      551.0  3.341e+06  7.607e+03  5.860e+01  1.233e-16  8.215e+02  1.533e+04
      552.0  3.276e+06  7.353e+03  5.637e+01  1.214e-16  8.215e+02  1.507e+04
      553.0  3.213e+06  7.106e+03  5.421e+01  1.196e-16  8.215e+02  1.482e+04
      554.0  3.151e+06  6.868e+03  5.214e+01  1.177e-16  8.215e+02  1.457e+04
      555.0  3.091e+06  6.638e+03  5.015e+01  1.160e-16  8.215e+02  1.432e+04
      556.0  3.031e+06  6.416e+03  4.824e+01  1.142e-16  8.215e+02  1.408e+04
      557.0  2.973e+06  6.202e+03  4.640e+01  1.125e-16  8.215e+02  1.384e+04
      558.0  2.915e+06  5.994e+03  4.463e+01  1.108e-16  8.215e+02  1.361e+04
      559.0  2.859e+06  5.794e+03  4.293e+01  1.091e-16  8.215e+02  1.338e+04
